ville,prix_appartement,min_appartement,max_appartement,prix_maison,min_maison,max_maison,loyer_appartement,loyer_min_appartement,loyer_max_appartement,loyer_maison,loyer_min_maison,loyer_max_maison,city
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST AMANT ROCHE SAVINE (63890)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST AMANT TALLENDE (63450)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST ANDRE LE COQ (63310)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST ANGEL (63410)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST ANTHEME (63660)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST AVIT (63380)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST BABEL (63500)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST BEAUZIRE (63360)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST BONNET LE BOURG (63630)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST BONNET LE CHASTEL (63630)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST BONNET LES ALLIER (63800)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST BONNET PRES ORCIVAL (63210)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST BONNET PRES RIOM (63200)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,STE CATHERINE (63580)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,STE CHRISTINE (63390)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST CLEMENT DE VALORGUE (63660)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST CLEMENT DE REGNAT (63310)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST DENIS COMBARNAZAT (63310)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST DIER D AUVERGNE (63520)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST DIERY (63320)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,CRESTE (63320)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST DONAT (63680)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST ELOY LA GLACIERE (63890)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST ELOY LES MINES (63700)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST ETIENNE DES CHAMPS (63380)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST ETIENNE SUR USSON (63580)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST FERREOL DES COTES (63600)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST FLORET (63320)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST FLOUR L ETANG (63520)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST GAL SUR SIOULE (63440)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST GENES CHAMPANELLE (63122)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,BERZET (63122)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,FONT FREYDE (63122)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,MANSON (63122)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,THEIX (63122)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST GENES CHAMPESPE (63850)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST GENES DU RETZ (63260)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST GENES LA TOURETTE (63580)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST GEORGES DE MONS (63780)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST GEORGES SUR ALLIER (63800)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST GERMAIN PRES HERMENT (63470)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST GERMAIN LEMBRON (63340)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST GERMAIN L HERM (63630)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST GERVAIS D AUVERGNE (63390)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST GERVAIS SOUS MEYMONT (63880)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST GERVAZY (63340)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST HERENT (63340)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST HILAIRE LA CROIX (63440)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST HILAIRE LES MONGES (63380)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST HILAIRE (63330)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST IGNAT (63720)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST JACQUES D AMBUR (63230)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST JEAN D HEURS (63190)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST JEAN DES OLLIERES (63520)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST JEAN EN VAL (63490)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST JEAN ST GERVAIS (63570)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST JULIEN DE COPPEL (63160)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST JULIEN LA GENESTE (63390)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST JULIEN PUY LAVEZE (63820)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST JUST (63600)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST LAURE (63350)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST MAIGNER (63330)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST MARTIN DES OLMES (63600)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST MARTIN DES PLAINS (63570)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST MARTIN D OLLIERES (63580)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST MAURICE PRES PIONSAT (63330)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST MAURICE (63270)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST MYON (63460)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST NECTAIRE (63710)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST OURS (63230)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST PARDOUX (63440)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST PIERRE COLAMINE (63610)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST PIERRE LA BOURLHONNE (63480)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST PIERRE LE CHASTEL (63230)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST PIERRE ROCHE (63210)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST PRIEST BRAMEFANT (63310)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST PRIEST DES CHAMPS (63640)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST QUENTIN SUR SAUXILLANGES (63490)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST QUINTIN SUR SIOULE (63440)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST REMY DE BLOT (63440)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST REMY DE CHARGNAT (63500)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST REMY SUR DUROLLE (63550)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST ROMAIN (63660)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST SANDOUX (63450)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST SATURNIN (63450)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST SAUVES D AUVERGNE (63950)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST SAUVEUR LA SAGNE (63220)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST SULPICE (63760)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST SYLVESTRE PRAGOULIN (63310)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST VICTOR LA RIVIERE (63790)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST VICTOR MONTVIANEIX (63550)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST VINCENT (63320)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ST YVOINE (63500)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,SALLEDES (63270)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,SARDON (63260)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,SAULZET LE FROID (63970)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,SAURET BESSERVE (63390)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,SAURIER (63320)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,SAUVAGNAT (63470)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,SAUVAGNAT STE MARTHE (63500)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,SAUVESSANGES (63840)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,LA SAUVETAT (63730)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,SAUVIAT (63120)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,SAUXILLANGES (63490)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,SAVENNES (63750)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,SAYAT (63530)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,SERMENTIZON (63120)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,SERVANT (63560)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,SEYCHALLES (63190)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,SINGLES (63690)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,SOLIGNAT (63500)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,SUGERES (63490)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,SURAT (63720)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,TALLENDE (63450)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,TAUVES (63690)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,TEILHEDE (63460)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,TEILHET (63560)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,TERNANT LES EAUX (63340)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,THIERS (63300)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,THIOLIERES (63600)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,THURET (63260)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,TORTEBESSE (63470)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,TOURS SUR MEYMONT (63590)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,TOURZEL RONZIERES (63320)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,TRALAIGUES (63380)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,TREMOUILLE ST LOUP (63810)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,TREZIOUX (63520)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,USSON (63490)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,VALBELEIX (63610)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,VALCIVIERES (63600)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,VALZ SOUS CHATEAUNEUF (63580)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,VARENNES SUR MORGE (63720)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,VARENNES SUR USSON (63500)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,VASSEL (63910)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,VENSAT (63260)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,VERGHEAS (63330)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,CHAMEANE (63580)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,VERNET LA VARENNE (63580)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,LE VERNET STE MARGUERITE (63710)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,VERNEUGHEOL (63470)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,VERNINES (63210)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,VERRIERES (63320)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,VERTAIZON (63910)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,VERTOLAYE (63480)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,VEYRE MONTON (63960)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,VICHEL (63340)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,VIC LE COMTE (63270)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,LONGUES (63270)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,VILLENEUVE (63340)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,VILLENEUVE LES CERFS (63310)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,VILLOSSANGES (63380)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,VINZELLES (63350)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,VIRLET (63330)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,VISCOMTAT (63250)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,VITRAC (63410)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,VIVEROLS (63840)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,VODABLE (63500)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,VOINGT (63620)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,VOLLORE MONTAGNE (63120)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,VOLLORE VILLE (63120)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,VOLVIC (63530)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,YOUX (63700)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,MONTJOIE (63700)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,YRONDE ET BURON (63270)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,YSSAC LA TOURETTE (63200)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,AAST (64460)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ABERE (64160)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ABIDOS (64150)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ABITAIN (64390)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ABOS (64360)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ACCOUS (64490)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,AGNOS (64400)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,AHAXE ALCIETTE BASCASSAN (64220)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,AHETZE (64210)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,AICIRITS CAMOU SUHAST (64120)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,CAMOU MIXE SUHAST (64120)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,AINCILLE (64220)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,AINHARP (64130)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,AINHICE MONGELOS (64220)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,AINHOA (64250)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ALCAY ALCABEHETY SUNHARETTE (64470)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ALDUDES (64430)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ALOS SIBAS ABENSE (64470)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,AMENDEUIX ONEIX (64120)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,AMOROTS SUCCOS (64120)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ANDOINS (64420)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ANDREIN (64390)
Molinghem,1770.0,1374.0,2346.0,1367.0,697.0,2257.0,11.2,8.2,12.8,10.5,7.6,13.6,ANGAIS (64510)
